570	-0.449893
571	-1.04199
572	0.00735429
573	-0.969776
574	-1.03308
575	-1.43848
576	-0.186987
577	-1.68326
578	0.490649
579	0.737552
580	2.03408
581	-0.630099
582	0.0350055
583	0.730058
584	-0.982118
585	0.87226
586	-1.09136
587	-1.42115
588	3.85088
589	-1.14118
590	0.972851
591	-0.457157
592	1.22467
593	-0.170971
594	1.32983
595	-0.680652
596	0.3904
597	0.413839
598	1.47914
599	1.56847
600	0.750337
601	0.620003
602	-1.68619
603	-0.0765105
604	0.720835
605	1.10553
606	-0.00990874
607	-0.242692
608	0.968033
609	-0.0539964
610	0.992241
611	-0.757705
612	1.74841
613	0.737613
614	0.176715
615	0.897416
616	-0.0217659
617	0.91087
618	-0.528441
619	-0.512996
620	0.0514373
621	-0.503903
622	2.56483
623	-0.828648
624	0.273345
625	0.550561
626	-0.625475
627	0.400921
628	-0.592066
629	-1.54105
630	-0.0446432
631	-0.707419
632	-0.49247
633	-0.671483
634	-0.211972
635	-0.294918
636	1.78148
637	-1.76219
638	-0.78382
639	-0.911702
640	-0.690753
641	-2.53885
642	-2.19627
643	0.0424615
644	-0.307512
645	-0.959541
646	-1.35232
647	2.23759
648	-0.642846
649	-0.950455
650	0.0485125
651	0.228802
652	0.249372
653	1.87216
654	0.601094
655	-1.55453
656	-0.33004
657	0.314252
658	0.199289
659	-1.18056
660	0.404565
661	0.597177
662	-0.944807
663	0.466164
664	1.15514
665	-0.390598
666	-0.0821482
667	-2.24375
668	-0.203432
669	0.870148
670	-0.464476
671	0.668213
672	0.303511
673	-0.237462
674	0.516706
675	1.25042
676	-1.15863
677	0.245216
678	-0.414583
679	1.49997
680	0.0418176
681	0.450599
682	0.128658
683	0.0741626
684	0.514009
685	0.406948
686	1.05406
687	-0.172468
688	-2.15093
689	0.809239
690	1.44471
691	-0.369309
692	-0.295165
693	0.423202
694	0.396737
695	0.954417
696	-0.388312
697	0.61968
698	-2.10362
699	1.14515
700	-0.62175
701	1.33867
702	1.00146
703	-0.655268
704	0.0331
705	0.887647
706	1.19684
707	-0.750762
708	-1.63408
709	0.221592
710	-1.58911
711	1.20448
712	-2.09129
713	2.32708
714	2.09764
715	-0.227888
716	1.19889
717	-0.215817
718	-0.458763
719	-0.105545
720	2.12505
721	-0.0884435
722	0.761333
723	-2.07132
724	0.377044
725	0.303891
726	0.775231
727	0.664586
728	0.490703
729	-1.64782
730	0.991606
731	0.868003
732	0.0170841
733	-0.5816
734	0.4218
735	-0.69913
736	1.67618
737	-0.772708
738	-0.250131
739	-0.498162
740	-0.0439716
741	-0.599428
742	-0.697218
743	-1.48871
744	-0.476411
745	0.313091
746	-0.70149
747	-1.23704
748	1.76442
749	1.75382
750	1.36017
751	0.293374
752	0.284912
753	0.409149
754	-0.125358
755	0.637012
756	-0.472752
757	0.379214
758	0.292549
759	1.92966
760	0.615441
761	0.524445
762	0.182131
763	0.211769
764	-0.412552
765	-0.342547
766	1.64085
767	-1.09035
768	-1.1539
769	-2.02894
770	0.750478
771	0.593598
772	0.312869
773	1.26926
774	0.315194
775	1.11124
776	0.192219
777	0.79661
778	-0.558937
779	0.172184
780	0.421749
781	1.52504
782	-0.926539
783	-0.241189
784	-2.00591
785	0.527597
786	0.313641
787	-0.647844
788	0.0585199
789	-0.490068
790	-1.99377
791	-1.58325
792	-1.00836
793	-0.265438
794	-0.65247
795	-0.678495
796	0.088744
797	0.217239
798	1.01845
799	-2.01983
800	0.455939
801	3.60043
802	0.956294
803	-1.12078
804	0.686423
805	-1.53028
806	0.855839
807	0.0281089
808	0.294198
809	-0.750103
810	0.198497
811	2.31786
812	0.519588
813	-1.08901
814	1.97489
815	-0.776512
816	-1.80837
817	-1.94962
818	0.132059
819	-1.33527
820	-0.309687
821	0.78629
822	-0.152696
823	0.761101
824	0.631549
825	0.0243202
826	-0.0886051
827	0.233842
828	0.456761
829	0.602564
830	-1.2367
831	-0.514054
832	-1.3795
833	-1.18033
834	-0.872873
835	1.03793
836	0.820358
837	2.06361
838	-0.983371
839	0.314172
840	2.7238
841	-1.0314
842	-0.754907
843	0.0492165
844	-0.53558
845	-1.12482
846	-1.14016
847	0.0664819
848	1.22734
849	-0.79447
850	-2.45475
851	0.0160223
852	0.306658
853	-1.15423
854	0.131079
855	-0.370886
856	0.542473
857	-1.34553
858	0.0440298
859	0.183741
860	-0.044134
861	0.0866283
862	1.37402
863	-0.216662
864	-0.738179
865	1.06241
866	-0.648249
867	0.942461
868	-1.0771
869	0.674149
870	-1.06648
871	0.171436
872	1.09244
873	-0.305662
874	0.288429
875	1.22023
876	2.57614
877	-0.873735
878	0.718108
879	2.5006
880	0.422771
881	0.249382
882	-0.511652
883	0.556009
884	-0.0385798
885	-2.53801
886	-0.360283
887	0.947542
888	-0.649321
889	0.0322193
890	-0.43066
891	-0.302103
892	1.16785
893	0.256038
894	0.12572
895	0.601666
896	-1.25277
897	0.417343
898	-0.896148
899	0.886565
900	-0.769854
901	-1.9327
902	-0.437113
903	0.203957
904	0.676746
905	0.726321
906	-1.29642
907	1.40753
908	-1.07239
909	-0.902426
910	-1.71319
911	-0.533546
912	-0.0170046
913	-0.943439
914	0.685747
915	-0.524553
916	-1.34832
917	-1.76947
918	-0.185502
919	-0.424913
920	-1.98201
921	0.924812
922	-0.226795
923	-0.119552
924	-1.64377
925	1.99836
926	-1.1933
927	0.563837
928	0.295376
929	-1.20138
930	0.384923
931	1.58614
932	0.0719974
933	0.194661
934	1.73132
935	-0.068725
936	-0.183995
937	-0.935051
938	0.355649
939	-1.29678
940	0.282965
941	-1.87644
942	-0.0751095
943	0.395063
944	-0.156459
945	1.32054
946	-2.14031
947	-0.506198
948	1.02769
949	-0.118154
950	-0.466401
951	-0.960561
952	-0.0395338
953	-0.280739
954	-0.319205
955	-1.33973
956	0.0236761
957	-0.285185
958	-0.320225
959	0.100787
960	1.479
961	0.906047
962	0.0645582
963	-1.51782
964	0.541569
965	-0.359052
966	-0.523137
967	0.452245
968	-0.377723
969	1.94053
970	0.373694
971	-0.800557
972	-2.14874
973	-0.078242
974	-0.557401
975	-0.932702
976	-1.1033
977	0.483178
978	1.41952
979	0.60068
980	-0.280306
981	0.759026
982	-0.157902
983	0.962539
984	0.629177
985	-0.195089
986	0.920551
987	-1.07814
988	-0.938875
989	-0.740721
990	-0.230368
991	-0.389731
992	-0.838313
993	0.900248
994	2.25906
995	0.853645
996	0.832232
997	0.423135
998	-1.45909
999	-0.446074
1000	2.23831
